game,arm,rewardArm,expiryArm,turn,level,lives,gold,score,tier,adId,message,reward,expiresIn,success
25,NONE,NA,EXPIRING,34,0,2,1366,1516,"Hmmm....","JwO4HRkC","Help defending field in Thornfire from the intruders",84,1,false
25,NONE,NA,NA,36,0,2,1316,1516,"Piece of cake","ztiqPWwL","Help defending savannah in Frostfirth from the intruders",104,6,true
25,NONE,NA,FRESH,37,0,2,1420,1620,"Quite likely","oHXHiqD3","Help defending grassland in Bleakchester from the intruders",82,6,true
25,NONE,NA,NA,38,0,2,1502,1702,"Piece of cake","0AY1AAhX","Help defending village in Whitescale from the intruders",62,6,true
25,NONE,NA,FRESH,39,0,2,1564,1764,"Quite likely","1NMFWdlj","Help defending village in Orrinheart from the intruders",78,7,true
25,NONE,NA,FRESH,40,0,2,1642,1842,"Quite likely","CS3SxAzq","Help defending village in Newbury from the intruders",102,5,true
25,NONE,NA,EXPIRING,41,0,2,1744,1944,"Rather detrimental","bxjKKakh","Help defending meadow in Highham from the intruders",86,1,false
25,NONE,NA,NA,43,0,2,1694,1944,"Walk in the park","RCpalPb3","Help defending meadow in Dornfirth from the intruders",91,2,true
25,NONE,NA,NA,44,0,2,1785,2035,"Walk in the park","WHHUnLLz","Help defending meadow in Masondrone from the intruders",95,1,true
25,NONE,NA,EXPIRING,45,0,2,1880,2130,"Suicide mission","fBhkdB0Y","Help defending pasture in Sharpwatch from the intruders",82,1,false
25,NONE,NA,NA,47,0,2,1830,2130,"Hmmm....","dzCw3xPC","Help defending forest in Blackhole from the intruders",86,5,false
25,NONE,NA,NA,49,0,2,1780,2130,"Hmmm....","snxKVDyY","Help defending rocky plains in Southwater from the intruders",59,6,true
26,NONE,NA,NA,0,0,3,0,0,"Sure thing","C6FtRVfs","Steal water delivery to Erland Sinclair and share some of the profits with the people.",64,7,true
26,NONE,NA,NA,1,0,3,64,64,"Sure thing","NZu5Yw6O","Steal turnips delivery to Ceri Mathers and share some of the profits with the people.",41,6,true
26,NONE,NA,NA,2,0,3,105,105,"Sure thing","mc3Rfe1l","Steal potatoes delivery to Ruba Evanson and share some of the profits with the people.",65,5,true
26,NONE,NA,NA,3,0,3,170,170,"Piece of cake","6KEtylSi","Help Moisés Simonson to reach an agreement with Shaun Simmons on the matters of disputed cat",15,7,true
26,NONE,NA,NA,4,0,3,185,185,"Piece of cake","UUROGqLI","Steal horse delivery to Jessye Richardson and share some of the profits with the people.",55,3,true
26,NONE,NA,NA,5,0,3,240,240,"Piece of cake","ehDpr6BC","Steal house delivery to Vaska Courtenay and share some of the profits with the people.",53,2,true
26,NONE,NA,FRESH,6,0,3,293,293,"Gamble","DULCJ40Y","Help Lillias Scrivenor to write their biographical novel about their difficulties with a deranged water",22,6,false
26,NONE,NA,EXPIRING,7,0,2,293,293,"Gamble","j0RNtFbZ","Create an advertisement campaign for Alphege Isaacson to promote their pan based business",22,1,true
26,NONE,NA,NA,8,0,2,315,315,"Piece of cake","a2AYqet1","Help Batel Martins to transport a magic cat to savannah in Northwhyte",19,5,true
26,NONE,NA,NA,9,0,2,334,334,"Piece of cake","KrmHfL8x","Create an advertisement campaign for Jytte Warrick to promote their sheep based business",30,7,true
26,NONE,NA,EXPIRING,10,0,2,364,364,"Quite likely","jRa9zSxT","Create an advertisement campaign for Emil Burrell to promote their squirrel based business",43,1,true
26,NONE,NA,NA,11,0,2,407,407,"Piece of cake","RuMEZwmJ","Steal squirrel delivery to Georgina Herberts and share some of the profits with the people.",38,5,true
26,NONE,NA,NA,12,0,2,445,445,"Piece of cake","bzIthSN5","Create an advertisement campaign for Harinder Michael to promote their clothes based business",30,2,true
26,NONE,NA,FRESH,13,0,2,475,475,"Piece of cake","C3bXHd7c","Steal super awesome diamond dog from Polona Pressley",152,7,false
26,NONE,NA,NA,15,0,2,425,475,"Sure thing","ROK6Wp0P","Steal squirrel delivery to Lala Clifford and share some of the profits with the people.",58,6,true
26,NONE,NA,EXPIRING,16,0,2,483,533,"Rather detrimental","sIIel0wy","Help Kalie Tittensor to write their biographical novel about their difficulties with a deranged wagon",27,1,false
26,NONE,NA,FRESH,18,0,2,433,533,"Quite likely","puQJXeKi","Help Kelleigh Giel to write their biographical novel about their difficulties with a deranged turnips",24,3,true
26,NONE,NA,NA,19,0,2,457,557,"Sure thing","9cQKbd0E","Steal super awesome diamond pan from Fuad Andrewson",174,5,false
26,NONE,NA,FRESH,21,0,2,407,557,"Piece of cake","CBAZsrfY","Steal super awesome diamond water from Eirik Rennoll",150,5,false
26,NONE,NA,EXPIRING,23,0,2,357,557,"Risky","h8P5DGvz","Infiltrate The Jackals and recover their secrets.",123,1,true
26,NONE,NA,FRESH,24,0,2,480,680,"Piece of cake","Q8EDegpS","Escort Camron Woodward to steppe in Darkbane where they can meet with their long lost turnips",66,7,true
26,NONE,NA,EXPIRING,25,0,2,546,746,"Sure thing","mLYyZybK","Steal super awesome diamond squirrel from Alaia Morison",152,1,false
26,NONE,NA,NA,27,0,2,496,746,"Sure thing","Dx1SA0ou","Steal super awesome diamond chicken from Samnang Leighton",177,4,false
26,NONE,NA,EXPIRING,29,0,2,446,746,"Rather detrimental","3uXhqybl","Escort Saundra Christison to village in Ravenspring where they can meet with their long lost weed",66,1,false
26,NONE,NA,FRESH,31,0,2,396,746,"Piece of cake","wJCt01lU","Help defending plains in Ridgebury from the intruders",114,7,true
26,NONE,NA,EXPIRING,32,0,2,510,860,"Suicide mission","a1ifYGHa","Infiltrate The Grizzly Gorillas and recover their secrets.",127,1,false
26,NONE,NA,NA,34,0,2,460,860,"Sure thing","nR2qlqPS","Steal super awesome diamond beer mug from Gorka Ainsworth",154,5,false
26,NONE,NA,FRESH,36,0,2,410,860,"Hmmm....","13J2y9Md","Help defending peninsula in Fernkeep from the intruders",106,4,true
26,NONE,NA,NA,37,0,2,516,966,"Sure thing","IbUX8on3","Steal super awesome diamond turnips from Bonifacy Jefferson",179,6,false
26,NONE,NA,NA,39,0,2,466,966,"Sure thing","jiS4c1Pm","Steal super awesome diamond house from Valērija Headley",162,3,false
26,NONE,NA,FRESH,41,0,2,416,966,"Piece of cake","iQNayItz","Steal super awesome diamond turnips from Zephania Hadaway",155,7,false
26,NONE,NA,NA,43,0,2,366,966,"Sure thing","eiOE7dY1","Steal super awesome diamond potatoes from Benito Peacock",153,4,false
26,NONE,NA,EXPIRING,45,0,2,316,966,"Piece of cake","gAFs3UwW","Steal super awesome diamond water from Haywood Goodwin",159,1,false
26,NONE,NA,NA,47,0,2,266,966,"Sure thing","paeWCfag","Steal super awesome diamond weed from Xanti Mínervusson",144,4,false
26,NONE,NA,EXPIRING,49,0,2,216,966,"Piece of cake","67pAh3xW","Steal super awesome diamond house from Airi Blankenship",186,1,false
27,NONE,NA,NA,0,0,3,0,0,"Sure thing","qxbfLI72","Help Roeland Beckham to clean their pan",9,7,true
27,NONE,NA,NA,1,0,3,9,9,"Piece of cake","i8Oa7th1","Help Adalberht Wootton to transport a magic house to plains in Highmoore",14,6,true
27,NONE,NA,NA,2,0,3,23,23,"Piece of cake","vWrZLNmh","Help Armel Clinton to transport a magic chicken to field in Eastport",10,5,true
27,NONE,NA,NA,3,0,3,33,33,"Piece of cake","MsMWAeD9","Steal chariot delivery to Nilam Prescott and share some of the profits with the people.",47,7,true
27,NONE,NA,NA,4,0,3,80,80,"Piece of cake","uKqVoU4n","Create an advertisement campaign for Edmonde Crawford to promote their pan based business",22,7,true
27,NONE,NA,NA,5,0,3,102,102,"Piece of cake","w1GFRGZ0","Steal horse delivery to Odilia Bissette and share some of the profits with the people.",67,3,false
27,NONE,NA,EXPIRING,6,0,2,102,102,"Gamble","l3qGLwrn","Help Achaikos Pickering to transport a magic cat to plains in Whitepine",19,1,true
27,NONE,NA,NA,7,0,2,121,121,"Sure thing","wJALuNaT","Help Layla Royceston to reach an agreement with Zdenko Wescott on the matters of disputed potatoes",14,6,true
27,NONE,NA,NA,8,0,2,135,135,"Piece of cake","DJCSW5HU","Create an advertisement campaign for Georgette Atwater to promote their dog based business",27,6,true
27,NONE,NA,NA,9,0,2,162,162,"Piece of cake","GD4cilXP","Escort Kelebek Anderson to steppe in Dovewatch where they can meet with their long lost cat",84,7,true
27,NONE,NA,NA,10,0,2,246,246,"Piece of cake","Qpyge3yx","Create an advertisement campaign for Fabrizio Holmwood to promote their pot based business",28,4,true
27,NONE,NA,NA,11,0,2,274,274,"Piece of cake","XCCFgC9A","Help Dimosthenis Allsopp to sell an unordinary dog on the local market",21,3,true
27,NONE,NA,NA,12,0,2,295,295,"Walk in the park","AEZj8JYN","Create an advertisement campaign for Nikandros Albertson to promote their bucket based business",27,3,true
27,NONE,NA,FRESH,13,0,2,322,322,"Risky","f6M6I9B6","Help Alonzo Orange to write their biographical novel about their difficulties with a deranged weed",36,6,true
27,NONE,NA,NA,14,0,2,358,358,"Sure thing","784uSqzl","Steal bucket delivery to Westley Harding and share some of the profits with the people.",61,7,true
27,NONE,NA,FRESH,15,0,2,419,419,"Walk in the park","v4Mbdlrk","Help Imani Packard to write their biographical novel about their difficulties with a deranged turnips",37,7,true
27,NONE,NA,EXPIRING,16,0,2,456,456,"Rather detrimental","J3eOvMnw","Create an advertisement campaign for Vega Perkins to promote their potatoes based business",34,1,true
27,NONE,NA,EXPIRING,17,0,2,490,490,"Hmmm....","0RIHKuoH","Help Yasmina Kynaston to sell an unordinary pan on the local market",18,1,false
27,NONE,NA,EXPIRING,19,0,2,440,490,"Piece of cake","MgKuYlKH","Escort Puanani Brownlow to plains in Millermere where they can meet with their long lost potatoes",64,1,true
27,NONE,NA,FRESH,20,0,2,504,554,"Walk in the park","YStceM0W","Help Di̇lşad Arterberry to write their biographical novel about their difficulties with a deranged pan",26,6,true
27,NONE,NA,NA,21,0,2,530,580,"Piece of cake","k4vDAQbf","Steal chicken delivery to Honorina Paterson and share some of the profits with the people.",68,4,true
27,NONE,NA,EXPIRING,22,0,2,598,648,"Walk in the park","0xwyCEFN","Escort Hideki Beverley to field in Fallpool where they can meet with their long lost chicken",72,1,true
27,NONE,NA,FRESH,23,0,2,670,720,"Suicide mission","DQBW2nqJ","Investigate Fi̇dan Ashworth and find out their relation to the magic house.",146,3,false
27,NONE,NA,NA,25,0,2,620,720,"Walk in the park","1iDsYfAh","Help defending peninsula in Oldham from the intruders",91,4,true
27,NONE,NA,NA,26,0,2,711,811,"Quite likely","bC6MlK4F","Escort Dale Haggard to plains in Whiteheart where they can meet with their long lost clothes",58,5,true
27,NONE,NA,NA,27,0,2,769,869,"Piece of cake","On1oFOlo","Investigate Haurvatat Huddleson and find out their relation to the magic dog.",134,3,true
27,NONE,NA,NA,28,0,2,903,1003,"Quite likely","K1NaPpHB","Help defending plains in Whitegarden from the intruders",119,7,true
27,NONE,NA,FRESH,29,0,2,1022,1122,"Playing with fire","L5Pupxxi","Investigate Phyllis Masterson and find out their relation to the magic pot.",143,3,false
27,NONE,NA,NA,31,0,2,972,1122,"Piece of cake","8AvPpJ8n","Help defending thrift shoppe in Frostseed from the intruders",104,6,true
27,NONE,NA,EXPIRING,32,0,2,1076,1226,"Risky","9ryteQHX","Infiltrate The Risen Demons and recover their secrets.",137,1,true
27,NONE,NA,NA,33,0,2,1213,1363,"Piece of cake","dOcgFoUj","Help defending pasture in Burnspine from the intruders",90,7,true
27,NONE,NA,NA,34,0,2,1303,1453,"Piece of cake","nPUPx6H8","Help defending plains in Strongdeen from the intruders",91,7,true
27,NONE,NA,NA,35,0,2,1394,1544,"Piece of cake","miwSsiUY","Help defending meadow in Masonpine from the intruders",87,7,true
27,NONE,NA,NA,36,0,2,1481,1631,"Piece of cake","2TZ08EIg","Help defending peninsula in Newwatch from the intruders",89,7,true
27,NONE,NA,NA,37,0,2,1570,1720,"Piece of cake","xccvVP9m","Help defending peninsula in Blacktown from the intruders",74,4,true
27,NONE,NA,NA,38,0,2,1644,1794,"Piece of cake","2iVYSXue","Help defending village in Scaleham from the intruders",108,7,true
27,NONE,NA,NA,39,0,2,1752,1902,"Walk in the park","kLcgk9sT","Help defending village in Evermoore from the intruders",90,7,true
27,NONE,NA,FRESH,40,0,2,1842,1992,"Gamble","NZAIsOtx","Help defending village in Scaledeen from the intruders",77,3,true
27,NONE,NA,NA,41,0,2,1919,2069,"Walk in the park","QolGOMKe","Help defending grassland in Westspring from the intruders",70,6,true
27,NONE,NA,NA,42,0,2,1989,2139,"Walk in the park","dYbmZXS4","Help defending village in Westton from the intruders",74,7,true
27,NONE,NA,EXPIRING,43,0,2,2063,2213,"Rather detrimental","PseUwoLv","Help defending grassland in Millerham from the intruders",75,1,false
27,NONE,NA,NA,45,0,2,2013,2213,"Quite likely","mHplDlME","Help defending plains in Lighthill from the intruders",73,3,true
27,NONE,NA,FRESH,46,0,2,2086,2286,"Rather detrimental","YWY7bzLL","Help defending well in Burnsdean from the intruders",85,5,true
27,NONE,NA,FRESH,47,0,2,2171,2371,"Hmmm....","E4CZf32o","Help defending plains in Fallport from the intruders",88,3,true
27,NONE,NA,FRESH,48,0,2,2259,2459,"Rather detrimental","FHHsfUgd","Help defending rocky plains in Metalspring from the intruders",93,6,false
28,NONE,NA,NA,0,0,3,0,0,"Sure thing","XnZXVCmx","Steal dog delivery to Gittan Underwood and share some of the profits with the people.",48,7,true
28,NONE,NA,NA,1,0,3,48,48,"Piece of cake","7cllaSf4","Help Berengaria Sowards to sell an unordinary sheep on the local market",21,6,true
28,NONE,NA,NA,2,0,3,69,69,"Piece of cake","EsGwlm0K","Help Euphrasia Gylfadóttir to sell an unordinary bucket on the local market",30,5,true
28,NONE,NA,NA,3,0,3,99,99,"Piece of cake","CocXDRyp","Steal potatoes delivery to Dagr Brownlow and share some of the profits with the people.",60,7,true
28,NONE,NA,NA,4,0,3,159,159,"Piece of cake","y397BwKJ","Help Ilse St john to sell an unordinary dog on the local market",31,3,true
28,NONE,NA,NA,5,0,3,190,190,"Piece of cake","NM3CD5ZZ","Steal sheep delivery to Fruzsina Cantrell and share some of the profits with the people.",64,7,true
28,NONE,NA,FRESH,6,0,3,254,254,"Gamble","mhcGS0Lt","Help Sushila Danniell to write their biographical novel about their difficulties with a deranged pan",25,3,true
28,NONE,NA,FRESH,7,0,3,279,279,"Quite likely","CQmdZbQQ","Help Toussaint Sigurðdóttir to write their biographical novel about their difficulties with a deranged bucket",31,7,true
28,NONE,NA,NA,8,0,3,310,310,"Piece of cake","LTyuRNY8","Steal house delivery to Joonas Rollins and share some of the profits with the people.",52,5,true
28,NONE,NA,NA,9,0,3,362,362,"Piece of cake","X6IBsAml","Help Sondra Millward to reach an agreement with Rozálie Dickson on the matters of disputed sheep",3,5,true
28,NONE,NA,NA,10,0,3,365,365,"Piece of cake","iRJVhkrG","Help Argiñe Whittemore to transport a magic pot to grassland in Lightgill",16,6,false
28,NONE,NA,NA,11,0,2,365,365,"Piece of cake","iS0YnctZ","Help Myra Darrell to sell an unordinary pan on the local market",22,7,true
28,NONE,NA,NA,12,0,2,387,387,"Piece of cake","QGT0Mqpt","Help Esi Samuels to sell an unordinary weed on the local market",15,7,true
28,NONE,NA,NA,13,0,2,402,402,"Piece of cake","jyudYPoH","Create an advertisement campaign for Patigul Pressley to promote their pot based business",25,1,true
28,NONE,NA,FRESH,14,0,2,427,427,"Piece of cake","dCNZvATs","Create an advertisement campaign for Lilian Murgatroyd to promote their cat based business",38,7,true
28,NONE,NA,NA,15,0,2,465,465,"Sure thing","ijPC7cMB","Steal weed delivery to Aleksander Raynerson and share some of the profits with the people.",50,6,true
28,NONE,NA,FRESH,16,0,2,515,515,"Hmmm....","JLG50FUV","Create an advertisement campaign for Brynjar Summers to promote their water based business",24,4,true
28,NONE,NA,EXPIRING,17,0,2,539,539,"Gamble","UpstYuee","Create an advertisement campaign for Cécile Armstrong to promote their horse based business",30,1,false
28,NONE,NA,NA,19,0,2,489,539,"Sure thing","UX24tV6X","Steal super awesome diamond beer mug from Lieven Sudworth",182,5,false
28,NONE,NA,EXPIRING,21,0,2,439,539,"Sure thing","ty2OeYnP","Steal squirrel delivery to Filippu Seely and share some of the profits with the people.",41,1,true
28,NONE,NA,NA,22,0,2,480,580,"Sure thing","ABxwFHGp","Steal super awesome diamond turnips from Ramachandra Spencer",191,6,false
28,NONE,NA,EXPIRING,24,0,2,430,580,"Suicide mission","7wC04NVJ","Investigate Brittani Parsons and find out their relation to the magic water.",109,1,true
28,NONE,NA,FRESH,25,0,2,539,689,"Piece of cake","AOTxE1j8","Steal super awesome diamond wagon from Étiennette St john",167,4,false
28,NONE,NA,NA,27,0,2,489,689,"Sure thing","6fZXssZ2","Steal super awesome diamond sheep from Maybelline Beckett",148,5,false
28,NONE,NA,NA,29,0,2,439,689,"Sure thing","YlzN6MVH","Steal super awesome diamond pot from Annabeth Stanley",172,4,false
28,NONE,NA,NA,31,0,2,389,689,"Sure thing","3PerNtWB","Steal super awesome diamond dog from Cezar Leavitt",177,7,false
28,NONE,NA,FRESH,33,0,2,339,689,"Sure thing","g5GfmYql","Steal super awesome diamond dog from Ferdinánd Stevens",158,7,false
28,NONE,NA,NA,35,0,2,289,689,"Sure thing","PKUBdzHn","Help defending steppe in Snowheart from the intruders",104,7,true
28,NONE,NA,FRESH,36,0,2,393,793,"Sure thing","hjUoHB6H","Steal super awesome diamond potatoes from Vanja Bowe",165,6,false
28,NONE,NA,NA,38,0,2,343,793,"Sure thing","LoOijkY9","Steal super awesome diamond beer mug from Isaura Victors",170,6,false
28,NONE,NA,FRESH,40,0,2,293,793,"Walk in the park","oMBgo4N3","Help defending thrift shoppe in Olddrone from the intruders",78,4,true
28,NONE,NA,FRESH,41,0,2,371,871,"Piece of cake","tb7uE7Ov","Steal super awesome diamond pan from Hrodger Babcock",139,6,false
28,NONE,NA,FRESH,43,0,2,321,871,"Sure thing","fPj6jznE","Steal super awesome diamond clothes from Bettie Griffin",151,6,false
